transactionNo,date,price,product_name,category,payment_mode,customer_age,customer_gender
4675,2024-07-09,1484.55,Barbell,Strength,Online Payment,27,Female
4676,2023-09-01,618.33,Exercise Bike,Cardio,Online Payment,53,Female
4677,2023-12-17,1306.53,Elliptical,Cardio,Credit Card,30,Other
4678,2024-01-23,1468.82,Pull-up Bar,Accessories,Cash,42,Other
4679,2024-08-14,887.04,Rowing Machine,Cardio,Online Payment,33,Male
4680,2024-05-23,999.19,Resistance Band,Accessories,Cash,30,Male
4681,2023-11-07,50.37,Treadmill,Cardio,Cash,36,Other
4682,2024-04-05,1453.54,Dumbbell,Strength,Credit Card,58,Female
4683,2023-10-22,227.71,Pull-up Bar,Accessories,Cash,28,Female
4684,2023-09-25,617.54,Dumbbell,Strength,Cash,36,Female
4685,2024-01-21,248.34,Kettlebell,Strength,Cash,64,Female
4686,2023-11-10,1193.3,Resistance Band,Accessories,Cash,37,Female
4687,2023-11-25,792.27,Pull-up Bar,Accessories,Credit Card,44,Male
4688,2024-08-11,530.07,Rowing Machine,Cardio,Debit Card,46,Other
4689,2023-12-18,122.22,Barbell,Strength,Cash,40,Female
4690,2024-01-16,504.38,Yoga Mat,Accessories,Online Payment,41,Other
4691,2023-09-25,869.1,Elliptical,Cardio,Credit Card,38,Male
4692,2024-02-29,97.07,Dumbbell,Strength,Debit Card,35,Female
4693,2024-03-14,1317.24,Rowing Machine,Cardio,Debit Card,45,Male
4694,2024-02-23,1140.35,Resistance Band,Accessories,Debit Card,52,Other
4695,2023-12-25,1231.19,Elliptical,Cardio,Cash,21,Female
4696,2024-04-28,549.75,Pull-up Bar,Accessories,Cash,51,Other
4697,2023-10-07,813.97,Exercise Bike,Cardio,Cash,37,Male
4698,2024-08-13,495.2,Kettlebell,Strength,Online Payment,47,Other
4699,2023-09-13,1077.61,Dumbbell,Strength,Cash,60,Male
4700,2023-11-09,856.41,Resistance Band,Accessories,Cash,34,Female
4701,2023-12-25,916.17,Pull-up Bar,Accessories,Credit Card,26,Other
4702,2024-03-03,1242.08,Dumbbell,Strength,Credit Card,35,Other
4703,2024-05-04,1446.98,Treadmill,Cardio,Debit Card,40,Female
4704,2024-08-06,1399.34,Barbell,Strength,Cash,40,Female
4705,2024-03-14,1442.32,Treadmill,Cardio,Debit Card,48,Female
4706,2024-06-07,754.77,Treadmill,Cardio,Credit Card,36,Male
4707,2024-07-23,625.11,Elliptical,Cardio,Debit Card,41,Female
4708,2023-12-04,305.14,Dumbbell,Strength,Credit Card,43,Male
4709,2024-06-03,306.71,Elliptical,Cardio,Credit Card,40,Male
4710,2024-05-28,960.36,Elliptical,Cardio,Debit Card,45,Other
4711,2023-10-21,1032.08,Exercise Bike,Cardio,Credit Card,55,Female
4712,2023-11-24,769.05,Dumbbell,Strength,Online Payment,38,Male
4713,2024-05-15,1230.12,Resistance Band,Accessories,Credit Card,34,Other
4714,2023-12-11,353.21,Treadmill,Cardio,Credit Card,54,Male
4715,2024-02-05,1439.71,Treadmill,Cardio,Online Payment,52,Male
4716,2024-03-07,1349.81,Rowing Machine,Cardio,Cash,50,Male
4717,2024-06-13,99.45,Elliptical,Cardio,Online Payment,39,Other
4718,2024-01-15,258.01,Rowing Machine,Cardio,Credit Card,38,Other
4719,2023-09-19,1395.61,Treadmill,Cardio,Debit Card,51,Female
4720,2024-01-21,1280.22,Pull-up Bar,Accessories,Credit Card,40,Male
4721,2024-03-24,826.69,Kettlebell,Strength,Cash,30,Female
4722,2024-08-23,660.03,Yoga Mat,Accessories,Debit Card,34,Other
4723,2024-04-25,442.76,Barbell,Strength,Cash,54,Female
4724,2023-11-01,459.43,Kettlebell,Strength,Cash,42,Male
4725,2024-08-03,1187.62,Treadmill,Cardio,Credit Card,49,Male
4726,2023-09-16,398.9,Kettlebell,Strength,Cash,42,Male
4727,2024-08-09,550.07,Resistance Band,Accessories,Debit Card,38,Male
4728,2023-09-07,300.61,Kettlebell,Strength,Online Payment,27,Other
4729,2023-09-23,141.0,Dumbbell,Strength,Cash,34,Other
4730,2024-06-25,1491.43,Kettlebell,Strength,Online Payment,23,Female
4731,2024-07-31,145.29,Kettlebell,Strength,Credit Card,64,Female
4732,2023-10-17,1312.95,Resistance Band,Accessories,Cash,38,Other
4733,2024-08-09,75.66,Dumbbell,Strength,Debit Card,39,Male
4734,2023-09-03,567.04,Resistance Band,Accessories,Cash,26,Other
4735,2024-02-16,98.52,Kettlebell,Strength,Cash,47,Male
4736,2024-02-11,1479.01,Exercise Bike,Cardio,Cash,45,Male
4737,2024-01-27,533.67,Rowing Machine,Cardio,Online Payment,30,Female
4738,2024-08-24,682.52,Resistance Band,Accessories,Debit Card,54,Male
4739,2023-12-30,1079.13,Treadmill,Cardio,Credit Card,44,Other
4740,2023-10-23,106.41,Treadmill,Cardio,Debit Card,61,Other
4741,2024-06-17,711.84,Barbell,Strength,Cash,52,Female
4742,2024-01-15,506.31,Pull-up Bar,Accessories,Debit Card,37,Female
4743,2024-06-29,1301.1,Kettlebell,Strength,Cash,39,Male
4744,2024-04-08,183.61,Pull-up Bar,Accessories,Cash,59,Male
4745,2023-09-12,1308.75,Yoga Mat,Accessories,Online Payment,40,Other
4746,2023-11-20,1385.49,Resistance Band,Accessories,Cash,56,Male
4747,2024-01-17,766.09,Resistance Band,Accessories,Cash,58,Male
4748,2024-04-02,238.26,Yoga Mat,Accessories,Cash,34,Female
4749,2024-03-22,1279.8,Resistance Band,Accessories,Credit Card,53,Male
4750,2024-05-20,1253.63,Exercise Bike,Cardio,Online Payment,38,Male
4751,2024-02-02,1339.91,Resistance Band,Accessories,Cash,41,Female
4752,2023-12-23,765.09,Elliptical,Cardio,Cash,35,Other
4753,2023-12-26,741.52,Elliptical,Cardio,Credit Card,28,Male
4754,2024-03-04,149.74,Rowing Machine,Cardio,Debit Card,62,Other
4755,2024-06-06,471.74,Resistance Band,Accessories,Online Payment,42,Male
4756,2023-11-05,367.64,Resistance Band,Accessories,Online Payment,35,Female
4757,2024-02-12,1266.64,Exercise Bike,Cardio,Credit Card,34,Other
4758,2023-11-19,485.52,Exercise Bike,Cardio,Online Payment,37,Male
4759,2024-03-17,287.3,Kettlebell,Strength,Debit Card,50,Male
4760,2023-10-11,368.49,Barbell,Strength,Credit Card,25,Male
4761,2023-09-27,274.37,Kettlebell,Strength,Credit Card,44,Male
4762,2023-09-02,424.74,Treadmill,Cardio,Cash,40,Other
4763,2024-04-09,719.08,Rowing Machine,Cardio,Online Payment,32,Female
4764,2023-12-17,375.93,Dumbbell,Strength,Debit Card,38,Female
4765,2024-07-17,1419.58,Elliptical,Cardio,Credit Card,32,Male
4766,2024-04-05,396.31,Resistance Band,Accessories,Debit Card,24,Other
4767,2024-06-09,95.17,Barbell,Strength,Cash,39,Male
4768,2024-01-23,609.46,Rowing Machine,Cardio,Debit Card,41,Female
4769,2024-01-25,609.87,Barbell,Strength,Online Payment,51,Male
4770,2024-01-28,1344.96,Exercise Bike,Cardio,Credit Card,23,Male
4771,2024-02-06,608.27,Barbell,Strength,Debit Card,38,Other
4772,2024-01-17,934.75,Pull-up Bar,Accessories,Debit Card,41,Male
4773,2024-08-30,1090.41,Exercise Bike,Cardio,Online Payment,41,Female
4774,2024-08-22,842.39,Pull-up Bar,Accessories,Credit Card,34,Male
4775,2024-03-06,613.89,Treadmill,Cardio,Cash,35,Female
4776,2024-08-22,657.96,Dumbbell,Strength,Cash,40,Female
4777,2024-03-19,807.92,Resistance Band,Accessories,Credit Card,34,Male
4778,2024-06-13,561.65,Barbell,Strength,Cash,50,Other
4779,2024-05-05,1344.14,Barbell,Strength,Online Payment,36,Male
4780,2024-07-03,663.82,Exercise Bike,Cardio,Online Payment,38,Male
4781,2024-07-14,572.82,Elliptical,Cardio,Credit Card,30,Female
4782,2024-06-16,1499.66,Pull-up Bar,Accessories,Debit Card,24,Female
4783,2024-04-30,1271.03,Treadmill,Cardio,Debit Card,42,Male
4784,2024-05-31,56.53,Treadmill,Cardio,Debit Card,34,Male
4785,2024-01-18,819.17,Elliptical,Cardio,Credit Card,52,Male
4786,2024-02-01,820.17,Treadmill,Cardio,Online Payment,34,Female
4787,2023-11-01,311.74,Rowing Machine,Cardio,Cash,50,Male
4788,2023-09-01,716.16,Rowing Machine,Cardio,Online Payment,29,Male
4789,2024-08-07,1398.65,Treadmill,Cardio,Credit Card,54,Other
4790,2023-12-18,892.76,Rowing Machine,Cardio,Debit Card,38,Female
4791,2023-09-20,1394.19,Dumbbell,Strength,Debit Card,25,Other
4792,2024-08-16,1268.33,Treadmill,Cardio,Online Payment,46,Male
4793,2024-02-12,1400.62,Barbell,Strength,Credit Card,26,Other
4794,2024-08-30,711.13,Exercise Bike,Cardio,Debit Card,39,Male
4795,2023-10-17,241.29,Elliptical,Cardio,Debit Card,18,Other
4796,2023-11-06,393.0,Yoga Mat,Accessories,Credit Card,46,Other
4797,2024-08-22,707.14,Resistance Band,Accessories,Online Payment,39,Female
4798,2023-10-20,1018.14,Kettlebell,Strength,Debit Card,40,Female
4799,2024-05-22,582.71,Exercise Bike,Cardio,Credit Card,36,Male
4800,2024-04-01,1335.71,Dumbbell,Strength,Cash,55,Other
4801,2024-08-04,952.86,Rowing Machine,Cardio,Online Payment,40,Female
4802,2023-10-05,1253.17,Exercise Bike,Cardio,Cash,33,Female
4803,2023-10-16,581.06,Yoga Mat,Accessories,Cash,25,Female
4804,2024-05-26,1432.3,Rowing Machine,Cardio,Cash,38,Male
4805,2024-04-17,766.85,Barbell,Strength,Online Payment,52,Other
4806,2023-12-06,92.07,Pull-up Bar,Accessories,Credit Card,49,Other
4807,2024-07-03,1249.22,Exercise Bike,Cardio,Debit Card,28,Female
4808,2024-07-24,679.73,Resistance Band,Accessories,Cash,56,Female
4809,2024-04-30,430.02,Rowing Machine,Cardio,Online Payment,42,Female
4810,2024-02-29,57.13,Kettlebell,Strength,Online Payment,37,Other
4811,2024-03-25,88.97,Rowing Machine,Cardio,Online Payment,38,Female
4812,2023-09-01,406.22,Resistance Band,Accessories,Debit Card,56,Male
4813,2024-01-30,876.19,Exercise Bike,Cardio,Cash,25,Male
4814,2023-09-10,319.96,Exercise Bike,Cardio,Online Payment,24,Other
4815,2024-02-23,703.34,Pull-up Bar,Accessories,Credit Card,34,Male
4816,2023-09-02,298.94,Resistance Band,Accessories,Cash,42,Other
4817,2024-01-26,1360.07,Elliptical,Cardio,Cash,33,Female
4818,2024-08-28,522.96,Kettlebell,Strength,Credit Card,53,Female
4819,2023-11-09,1024.78,Kettlebell,Strength,Credit Card,22,Male
4820,2023-12-17,149.32,Elliptical,Cardio,Cash,49,Male
4821,2024-07-30,63.12,Barbell,Strength,Cash,46,Female
4822,2024-06-23,498.8,Kettlebell,Strength,Online Payment,41,Other
4823,2024-04-17,931.6,Kettlebell,Strength,Cash,40,Other
4824,2024-02-22,1378.31,Resistance Band,Accessories,Debit Card,32,Male
4825,2023-12-05,304.76,Treadmill,Cardio,Debit Card,30,Other
4826,2024-04-07,1026.36,Yoga Mat,Accessories,Debit Card,37,Other
4827,2024-08-26,1235.41,Exercise Bike,Cardio,Online Payment,47,Other
4828,2023-09-12,560.96,Treadmill,Cardio,Credit Card,38,Female
4829,2024-03-13,262.13,Exercise Bike,Cardio,Online Payment,30,Female
4830,2024-07-21,716.6,Rowing Machine,Cardio,Debit Card,33,Female
4831,2024-02-15,228.01,Resistance Band,Accessories,Cash,32,Male
4832,2024-08-06,745.44,Elliptical,Cardio,Credit Card,54,Male
4833,2024-01-09,1117.4,Pull-up Bar,Accessories,Cash,33,Female
4834,2024-08-31,256.19,Rowing Machine,Cardio,Credit Card,32,Male
4835,2024-06-12,189.47,Yoga Mat,Accessories,Debit Card,19,Female
4836,2023-09-28,1410.26,Pull-up Bar,Accessories,Cash,25,Other
4837,2024-06-14,1392.01,Resistance Band,Accessories,Credit Card,20,Male
4838,2024-03-14,635.21,Exercise Bike,Cardio,Debit Card,43,Other
4839,2023-10-29,62.88,Resistance Band,Accessories,Online Payment,54,Other
4840,2023-09-28,717.62,Resistance Band,Accessories,Credit Card,58,Female
4841,2024-01-08,1210.59,Pull-up Bar,Accessories,Credit Card,26,Female
4842,2024-06-12,1254.78,Resistance Band,Accessories,Debit Card,24,Female
4843,2024-03-16,1412.3,Exercise Bike,Cardio,Debit Card,48,Other
4844,2024-03-23,415.41,Yoga Mat,Accessories,Debit Card,35,Other
4845,2024-03-21,1373.2,Dumbbell,Strength,Online Payment,26,Female
4846,2024-01-12,226.62,Treadmill,Cardio,Cash,49,Female
4847,2023-10-07,71.46,Elliptical,Cardio,Credit Card,37,Male
4848,2024-05-06,498.58,Barbell,Strength,Online Payment,41,Female
4849,2023-10-10,998.63,Treadmill,Cardio,Debit Card,23,Male
4850,2024-06-30,497.08,Dumbbell,Strength,Cash,43,Female
4851,2024-06-03,369.7,Elliptical,Cardio,Credit Card,23,Female
4852,2024-07-03,507.76,Rowing Machine,Cardio,Credit Card,42,Female
4853,2023-11-22,1087.65,Resistance Band,Accessories,Online Payment,48,Other
4854,2024-03-25,363.23,Yoga Mat,Accessories,Debit Card,35,Other
4855,2024-06-17,1042.43,Barbell,Strength,Credit Card,29,Other
4856,2023-10-02,1474.17,Rowing Machine,Cardio,Online Payment,31,Other
4857,2023-12-08,1292.78,Rowing Machine,Cardio,Online Payment,38,Female
4858,2024-02-08,215.21,Elliptical,Cardio,Credit Card,49,Female
4859,2023-11-11,1253.99,Pull-up Bar,Accessories,Cash,32,Female
4860,2024-02-13,501.9,Barbell,Strength,Online Payment,36,Male
4861,2024-04-30,497.26,Dumbbell,Strength,Online Payment,23,Male
4862,2023-11-23,1352.64,Kettlebell,Strength,Cash,35,Male
4863,2023-12-22,914.09,Exercise Bike,Cardio,Debit Card,23,Female
4864,2024-02-11,587.39,Pull-up Bar,Accessories,Debit Card,55,Other
4865,2024-02-29,1481.54,Resistance Band,Accessories,Cash,26,Female
4866,2024-08-30,1461.88,Dumbbell,Strength,Debit Card,49,Female
4867,2023-11-19,381.91,Barbell,Strength,Credit Card,25,Male
4868,2024-07-22,668.73,Treadmill,Cardio,Cash,39,Female
4869,2024-02-25,219.5,Exercise Bike,Cardio,Online Payment,47,Female
4870,2023-12-25,421.01,Barbell,Strength,Cash,39,Female
4871,2023-10-07,1418.55,Rowing Machine,Cardio,Credit Card,24,Male
4872,2023-09-05,1184.83,Elliptical,Cardio,Online Payment,38,Male
4873,2024-04-03,1237.73,Dumbbell,Strength,Debit Card,62,Other
4874,2023-10-26,1203.04,Pull-up Bar,Accessories,Cash,36,Other
4875,2023-10-12,735.64,Pull-up Bar,Accessories,Credit Card,34,Female
4876,2024-05-16,1263.37,Exercise Bike,Cardio,Cash,56,Other
4877,2024-07-21,145.78,Dumbbell,Strength,Cash,47,Other
4878,2024-02-21,1197.46,Kettlebell,Strength,Credit Card,34,Female
4879,2023-10-04,446.47,Pull-up Bar,Accessories,Online Payment,28,Male
4880,2024-08-23,528.38,Kettlebell,Strength,Cash,18,Other
4881,2024-05-08,397.36,Barbell,Strength,Cash,49,Male
4882,2024-04-10,926.95,Resistance Band,Accessories,Online Payment,34,Female
4883,2023-11-29,364.79,Resistance Band,Accessories,Credit Card,28,Female
4884,2024-01-20,731.9,Pull-up Bar,Accessories,Debit Card,42,Female
4885,2024-06-16,791.64,Treadmill,Cardio,Credit Card,39,Female
4886,2023-12-11,437.69,Yoga Mat,Accessories,Online Payment,20,Male
4887,2024-01-24,502.98,Pull-up Bar,Accessories,Cash,32,Other
4888,2024-08-31,1285.14,Resistance Band,Accessories,Online Payment,47,Female
4889,2024-08-06,1313.96,Exercise Bike,Cardio,Debit Card,54,Female
4890,2024-05-18,449.85,Kettlebell,Strength,Cash,47,Other
4891,2023-12-04,1312.31,Resistance Band,Accessories,Debit Card,42,Male
4892,2023-09-04,1492.7,Rowing Machine,Cardio,Online Payment,27,Male
4893,2024-08-23,589.61,Barbell,Strength,Online Payment,40,Male
4894,2024-02-24,656.91,Dumbbell,Strength,Cash,63,Female
4895,2024-05-27,788.18,Yoga Mat,Accessories,Online Payment,46,Other
4896,2024-03-17,212.2,Barbell,Strength,Online Payment,46,Male
4897,2024-03-21,774.94,Dumbbell,Strength,Online Payment,27,Male
4898,2024-07-21,839.32,Yoga Mat,Accessories,Credit Card,46,Female
4899,2023-11-28,1431.2,Rowing Machine,Cardio,Cash,40,Other
4900,2023-10-03,438.34,Resistance Band,Accessories,Cash,42,Female
4901,2024-07-14,188.32,Rowing Machine,Cardio,Credit Card,42,Other
4902,2024-08-19,1094.6,Barbell,Strength,Online Payment,39,Other
4903,2023-09-27,624.09,Dumbbell,Strength,Credit Card,34,Other
4904,2024-06-12,153.68,Elliptical,Cardio,Cash,28,Male
4905,2024-06-26,150.53,Rowing Machine,Cardio,Online Payment,39,Male
4906,2023-11-26,1437.03,Elliptical,Cardio,Credit Card,36,Male
4907,2024-01-05,997.75,Elliptical,Cardio,Online Payment,41,Male
4908,2023-11-25,235.09,Pull-up Bar,Accessories,Credit Card,33,Male
4909,2023-10-14,1356.52,Rowing Machine,Cardio,Online Payment,41,Male
4910,2023-09-20,156.23,Resistance Band,Accessories,Credit Card,53,Other
4911,2023-12-09,209.05,Dumbbell,Strength,Credit Card,60,Other
4912,2024-01-18,574.43,Rowing Machine,Cardio,Online Payment,49,Other
4913,2024-03-25,658.92,Dumbbell,Strength,Credit Card,41,Male
4914,2024-08-11,365.65,Elliptical,Cardio,Online Payment,20,Other
4915,2023-11-14,1209.79,Yoga Mat,Accessories,Debit Card,41,Other
4916,2024-02-22,357.88,Treadmill,Cardio,Cash,38,Other
4917,2024-03-08,327.01,Dumbbell,Strength,Online Payment,27,Male
4918,2024-03-14,926.89,Dumbbell,Strength,Cash,55,Female
4919,2024-01-10,1259.43,Kettlebell,Strength,Debit Card,41,Male
4920,2024-04-24,471.8,Barbell,Strength,Online Payment,33,Other
4921,2024-07-22,1016.26,Yoga Mat,Accessories,Debit Card,42,Male
4922,2024-07-12,133.88,Treadmill,Cardio,Cash,50,Female
4923,2024-07-03,617.43,Treadmill,Cardio,Credit Card,49,Female
4924,2023-09-19,732.4,Kettlebell,Strength,Credit Card,25,Other
4925,2024-04-25,354.7,Elliptical,Cardio,Credit Card,39,Male
4926,2023-09-11,80.92,Treadmill,Cardio,Online Payment,49,Female
4927,2024-08-07,77.44,Pull-up Bar,Accessories,Cash,38,Other
4928,2023-10-23,859.55,Dumbbell,Strength,Credit Card,43,Female
4929,2024-01-07,92.81,Pull-up Bar,Accessories,Online Payment,19,Female
4930,2024-04-13,256.77,Pull-up Bar,Accessories,Credit Card,28,Male
4931,2023-11-29,908.55,Kettlebell,Strength,Debit Card,57,Female
4932,2023-09-11,375.83,Exercise Bike,Cardio,Credit Card,48,Male
4933,2024-03-01,919.08,Rowing Machine,Cardio,Debit Card,41,Male
4934,2024-02-04,1485.2,Exercise Bike,Cardio,Online Payment,45,Female
4935,2023-09-11,604.43,Exercise Bike,Cardio,Online Payment,37,Male
4936,2024-01-27,1498.55,Exercise Bike,Cardio,Online Payment,37,Female
4937,2024-04-01,795.66,Resistance Band,Accessories,Credit Card,34,Male
4938,2024-05-29,610.08,Exercise Bike,Cardio,Debit Card,52,Male
4939,2024-01-10,568.45,Yoga Mat,Accessories,Online Payment,62,Male
4940,2023-11-07,1159.47,Pull-up Bar,Accessories,Credit Card,55,Female
4941,2023-09-16,517.1,Dumbbell,Strength,Cash,33,Male
4942,2023-11-06,1113.31,Dumbbell,Strength,Debit Card,18,Other
4943,2023-09-20,1256.89,Pull-up Bar,Accessories,Online Payment,39,Male
4944,2023-12-24,1212.1,Exercise Bike,Cardio,Credit Card,39,Other
4945,2024-05-05,692.69,Elliptical,Cardio,Debit Card,51,Male
4946,2023-11-23,1307.92,Barbell,Strength,Debit Card,35,Male
4947,2024-03-11,453.3,Treadmill,Cardio,Cash,31,Female
4948,2023-10-16,1001.63,Elliptical,Cardio,Credit Card,37,Male
4949,2024-03-24,500.87,Dumbbell,Strength,Cash,35,Other
4950,2023-12-06,1478.66,Pull-up Bar,Accessories,Credit Card,42,Female
4951,2023-10-11,1498.21,Kettlebell,Strength,Online Payment,41,Other
4952,2024-05-10,820.81,Treadmill,Cardio,Cash,62,Female
4953,2024-08-04,547.21,Treadmill,Cardio,Debit Card,35,Other
4954,2024-08-27,216.04,Kettlebell,Strength,Credit Card,29,Other
4955,2024-02-27,939.02,Dumbbell,Strength,Debit Card,23,Male
4956,2024-02-23,447.62,Barbell,Strength,Online Payment,36,Other
4957,2024-08-13,190.11,Dumbbell,Strength,Online Payment,33,Other
4958,2023-12-02,864.41,Dumbbell,Strength,Online Payment,20,Female
4959,2024-03-09,690.96,Barbell,Strength,Debit Card,31,Other
4960,2023-12-08,404.91,Exercise Bike,Cardio,Debit Card,27,Male
4961,2023-11-01,921.98,Rowing Machine,Cardio,Online Payment,26,Male
4962,2024-02-25,1349.29,Elliptical,Cardio,Online Payment,37,Female
4963,2024-04-09,1175.65,Resistance Band,Accessories,Credit Card,34,Male
4964,2024-06-12,1098.72,Barbell,Strength,Debit Card,44,Other
4965,2024-08-16,917.64,Kettlebell,Strength,Credit Card,19,Female
4966,2023-11-20,530.77,Barbell,Strength,Credit Card,49,Male
4967,2024-04-08,379.74,Pull-up Bar,Accessories,Cash,34,Other
4968,2023-09-01,1199.63,Resistance Band,Accessories,Cash,63,Female
4969,2023-11-23,170.99,Barbell,Strength,Cash,45,Male
4970,2023-10-01,613.8,Pull-up Bar,Accessories,Cash,37,Female
4971,2024-03-05,1004.65,Treadmill,Cardio,Online Payment,25,Other
4972,2024-03-09,521.18,Resistance Band,Accessories,Online Payment,38,Female
4973,2024-02-19,1315.47,Yoga Mat,Accessories,Debit Card,34,Female
4974,2023-11-13,232.12,Pull-up Bar,Accessories,Debit Card,43,Female
4975,2024-08-12,210.1,Exercise Bike,Cardio,Credit Card,50,Other
4976,2024-02-28,428.52,Treadmill,Cardio,Online Payment,33,Other
4977,2024-06-13,340.02,Treadmill,Cardio,Credit Card,39,Female
4978,2024-07-27,734.54,Dumbbell,Strength,Debit Card,41,Female
4979,2024-04-16,449.28,Kettlebell,Strength,Credit Card,38,Male
4980,2024-04-20,810.22,Elliptical,Cardio,Debit Card,37,Other
4981,2024-08-11,784.58,Rowing Machine,Cardio,Credit Card,44,Male
4982,2023-10-04,1195.83,Dumbbell,Strength,Credit Card,53,Male
4983,2024-03-15,440.61,Barbell,Strength,Credit Card,29,Female
4984,2024-02-19,1405.74,Resistance Band,Accessories,Cash,53,Female
4985,2024-06-26,380.87,Rowing Machine,Cardio,Cash,53,Male
4986,2024-01-01,1417.12,Resistance Band,Accessories,Credit Card,42,Male
4987,2024-04-01,755.36,Treadmill,Cardio,Cash,32,Other
4988,2024-02-02,430.49,Resistance Band,Accessories,Credit Card,26,Other
4989,2023-11-21,908.05,Elliptical,Cardio,Cash,47,Female
4990,2024-06-01,473.92,Yoga Mat,Accessories,Online Payment,46,Female
4991,2023-09-13,998.43,Treadmill,Cardio,Cash,60,Male
4992,2023-11-16,1101.95,Yoga Mat,Accessories,Online Payment,60,Female
4993,2023-12-12,119.69,Treadmill,Cardio,Debit Card,47,Other
4994,2024-04-02,317.29,Resistance Band,Accessories,Online Payment,38,Male
4995,2024-06-12,437.04,Elliptical,Cardio,Online Payment,53,Female
4996,2024-07-10,1487.79,Yoga Mat,Accessories,Online Payment,42,Female
4997,2024-06-10,178.23,Barbell,Strength,Online Payment,50,Male
4998,2023-10-25,892.98,Yoga Mat,Accessories,Cash,35,Male
4999,2024-08-10,644.57,Pull-up Bar,Accessories,Credit Card,34,Female
5000,2024-03-04,647.22,Dumbbell,Strength,Credit Card,40,Male
5001,2024-08-27,224.24,Barbell,Strength,Cash,30,Other
